app_id,app_name,review_text,review_score,review_votes
10,Counter-Strike,Esse jogo era tão divertido antes do css e do csgo,1,1
10,Counter-Strike,"Agora eu sei o que vocês provavelmente vão dizer: 'Meu Deus, esse jogo é uma merda, os gráficos são ruins D:' e tipo 'Pfff, esse jogo é antigo e ninguém ainda o joga. bem, não é, é um jogo feito há 13 anos, então não espere gráficos de motor frosbite, etc ... em vez disso, você obtém gráficos mais épicos em pixels e sons realmente clássicos, e este jogo ainda está ativo com cerca de 30 mil a 40 mil jogadores por dia. é bom, são apenas 10 euros ou dólares por este grande jogo.",1,0
10,Counter-Strike,Clássico que deu início à lendária franquia CS.,1,1
10,Counter-Strike,"Uma experiência visceral e de tirar o fôlego que entra na sua pele. O fator de dependência “só mais uma rodada” é muito alto. Quando você joga corretamente, com um trabalho em equipe que funciona como uma máquina bem lubrificada, o jogo oferece uma sensação de realização e camaradagem que é simplesmente incrível. Compre, baixe, o que for; basta embarcar e aproveitar. Diversão infalível para os entusiastas online.",1,0
10,Counter-Strike,"Este jogo é um dos melhores jogos para mim. Recomendo este jogo a todos, mas recomendo comprar Counter Strike: Conditon Zero e completar o jogo duas vezes na dificuldade mais difícil. Então jogue Counter Strike. Este é um dos jogos da velha geração, então eu queria comprar. Este jogo é um dos melhores jogos para mim. Eu recomendo este jogo para todos, mas primeiro compre Counter Strike: Conditon Zero e complete o jogo na dificuldade mais difícil duas vezes. Então jogue Counter Strike. Este é um dos jogos mais antigos, então eu queria comprá-lo primeiro porque queria ver como era antes. Eu joguei esse jogo, meus irmãos mais velhos também jogaram. Então, quando você joga este jogo, você tem a sensação de que voltou no tempo e jogou. A jogabilidade é perfeita há anos. Os gráficos ainda são fantásticos para mim, jogo muito Black Ops 3 no PS4, isso é bem melhor que isso para mim. Então, se você tem paixão e adora jogos, primeiro jogue Counter Strike, acredite, você se divertirá muito.  Eu avalio o jogo como 10/10.",1,1
10,Counter-Strike,eu adoro esse jogo :),1,1
10,Counter-Strike,"Velho, mas dourado!",1,0
10,Counter-Strike,"O melhor jogo FPS de todos os tempos! Tenho jogado este jogo desde os primeiros betas, desde o início! (Ainda me lembro até hoje, as pernas do personagem não se moviam, estava no cs_siege) Isso foi no final de 1999 ou início de 2000, agora é quase 2017 e ainda estou jogando! Isso é 17 anos. Este jogo resistiu ao teste do tempo. Os jogos modernos estão estimulando como cogumelos com gráficos avançados e outras coisas, mas nenhum deles pode oferecer a experiência que este jogo pode oferecer. Posso dizer sinceramente que há um total de 2 talvez 3 jogos em toda a história dos jogos que podem corresponder à experiência de jogo deste jogo. Resumindo, recomendo este jogo a todos os novos jogadores que o possam encontrar, que procuram uma incrível experiência multijogador online, e também um grande grito para o jogador da velha escola como eu, não pare de jogar esta joia! Temo sinceramente que demore muito até que uma obra-prima de um jogo como este apareça, talvez até nunca. Mas quem sabe? Até então comece cs 1.6 gl e hf! :)",1,1
10,Counter-Strike,Counter-Strike 1.6 arruinou muitas horas da minha vida!,1,1
10,Counter-Strike,A melhor versão CS! Velha escola :-D,1,0
10,Counter-Strike,O MAIOR JOGO DE TODOS OS TEMPOS!,1,1
10,Counter-Strike,"Meu jogo antigo :), bom jogo de todos",1,1
10,Counter-Strike,"Compre Condition Zero se quiser jogar com bots. E ofensiva global se você quiser jogar no modo multijogador. Mas espere, ainda não terminei. Seu PC/laptop não suporta CS:GO ou fonte CS, mas ainda quer jogar Multiplayer? Então este lendário jogo FPS é o lugar certo para fazer isso.",1,0
10,Counter-Strike,"Meu primeiro jogo no Steam, e depois de todos esses anos desde 2004, CS ainda é meu jogo favorito. É um jogo FPS interessante, divertido e agradável!  10/10",1,0
10,Counter-Strike,Obra-prima clássica cheia de conceito minimalista de 'atirar em bandidos'. 7/10,1,1
10,Counter-Strike,"se apenas os servidores estivessem ativos na Austrália, bom jogo de qualquer maneira.",1,0
10,Counter-Strike,=100.000 horas,1,1
10,Counter-Strike,,1,1
10,Counter-Strike,10/10,1,0
10,Counter-Strike,Onde tudo começou :) Um verdadeiro clássico da série Counter-Strike que nunca envelhecerá.,1,0
10,Counter-Strike,Ótimo jogo. Um item obrigatório para qualquer usuário do Steam.,1,0
10,Counter-Strike,"melhor que cs:go: - você tem recurso de spray (removido no cs:go) - você tem lanterna e spray. visão noturna (removida em cs:go) - você tem mapas escuros e/ou lugares escuros em um mapa (removido em cs:go, lugares escuros são bastante claros, é por isso que não há mais lanterna e visão noturna, ela destrói a imersão, lugares escuros e mapas escuros são úteis para muitos aspectos do jogo (ocultação ou servidor de warcraft quando camuflado ou quando você quer que alguém esfaqueie) e me lembra do jogo bf1942 de 2002, onde mapas escuros não são realmente sombrios haha. VALVE, que vergonha) - Você tem seleção de personagem (removida em cs:go) - você não tem classificação e recurso de mercado (adicionado em cs:go, todo mundo joga cs:go porque eles acham que acabam ricos-♥♥♥♥♥, também em todos os servidores há spam comercial no chat e até você recebe spam de pedido de amizade de comerciantes, também a comunidade não está mais olhando para sua habilidade, mas para sua classificação e nem todo servidor + singleplayer contra bots tem classificação habilitada.) - Você não tem um clone de CoD como CS:GO Ao contrário de CS:GO, todo mundo joga isso por diversão, não por skins inúteis, dinheiro, classificação etc. também, aqui você não pode desperdiçar 600$ por uma skin. Você pode obter até novos modelos (que não mudam apenas a textura da sua arma, mas também o modelo) do gamebanana GRATUITAMENTE! Você pode fazer seu M4 parecer o G36C etc. 10/10 meu jogo de infância favorito",1,1
10,Counter-Strike,O melhor,1,1
10,Counter-Strike,"Jamais esquecerei esses dias e meses que passei jogando granadas no de_dust 2x2, matando zumbis com metralhadora e correndo para salvar minha vida, com minha versão crackeada do cs 1.6.  Boa noite, doce príncipe",1,1
10,Counter-Strike,"1,6 é amor, 1,6 é vida",1,1
10,Counter-Strike,"O jogo fps competitivo mais lendário que você poderia imaginar. Os mesmos gráficos antigos, mas ainda mantém você jogando.",1,1
10,Counter-Strike,"Counter-Strike é um jogo de ‘shooter’ bastante antigo, que foi desenvolvido em 1999, e desde 2000, apoiado pela Valve. Este jogo conquistou imediatamente milhões de jogadores em todo o mundo. O jogo é um confronto entre terroristas e contraterroristas, representando as forças do bem e do mal. Os objetivos dos lados opostos variam dependendo do mapa em que a batalha ocorre.  E aqui estão meus pensamentos.. Este é o videogame mais divertido que já joguei desde 2007. Acho que joguei esse jogo por cerca de 2.000 horas, eu acho, joguei apenas a versão crackeada naquele dia... Finalmente comprei este jogo e realmente vale 10 dólares. Ainda jogo CS 1.6 porque tive uma infância incrível com ele! Com isso eu não quis dizer on-line ou com bots, mas tive muitas LAN-party no meu país e meus amigos ainda jogam, mas às vezes ainda há Lan-party no meu país ^^ O jogo ainda é divertido e nunca fica chato! Quero dizer, hoje em dia este jogo tem muitos modos de jogo que são ZM/ZE/CSDM/GUNGAME/FURIEN/SURF/DEATHRUN/BASEBUILDER e mais e mais e mais... É simplesmente fantástico! :D 10/10 Recomendo!",1,1
10,Counter-Strike,"Counter-Strike é um jogo de tiro em primeira pessoa da Valve, o primeiro da série Counter-Strike.  Jogue o jogo de ação online número 1 do mundo. Envolva-se em um tipo de guerra terrorista incrivelmente realista neste jogo de equipe extremamente popular. Alie-se a companheiros de equipe para completar missões estratégicas. Elimine locais inimigos. Resgatar reféns. Sua função afeta o sucesso de sua equipe. O sucesso da sua equipe afeta o seu papel.  Counter-Strike é um jogo baseado em rodadas onde você joga como contra-terrorista ou como terrorista. Como contra-terrorista, sua tarefa é impedir que o terrorista plante uma bomba e a detone ou resgate reféns capturados e conduza-os à zona de resgate de reféns, enquanto a equipe terrorista deve fazer o oposto. As armas têm recuo forte, então você não pode simplesmente pulverizar e orar, o fogo curto pode salvá-lo em situações críticas. Antes do início da rodada, você pode e precisa comprar armas e equipamentos com dinheiro, você ganha dinheiro vencendo a rodada ou matando o time inimigo. Esse tipo de jogabilidade incentiva o trabalho em equipe.  Avaliação pessoal: 10/10.",1,1
10,Counter-Strike,Este jogo é imortal :D,1,0
10,Counter-Strike,"melhor que CS:GO, este jogo torna as armas mais realistas do que os jogos da nova geração",1,1
10,Counter-Strike,Ainda é o melhor CS já feito!,1,1
10,Counter-Strike,É um jogo clássico para que todos possam desfrutar. Sempre me levo de volta ao Counter-Strike 1.6 quando preciso me lembrar de como jogar jogos de tiro em primeira pessoa :),1,1
10,Counter-Strike,Obrigado por uma ótima infância,1,1
10,Counter-Strike,"+ Jogo AAA, 50% de habilidade e 50% de estratégia. + Fácil de jogar, mas difícil de dominar. + Jogando desde 2002 + Mais de 1000 horas investidas apenas no Steam (desde 2011). + 10+ teclados quebrados. + Melhor simulador de raiva! + O jogo que aparentemente minha mãe joga em segredo já que todos os jogadores a conhecem. + Desbloqueio de conquistas: Aprenda a abusar verbalmente de pessoas em russo, espanhol e português. + A razão pela qual a plataforma a vapor surgiu. + O avô do FPS tático.  1.6/1.6 Eu quebraria meu teclado novamente!",1,1
10,Counter-Strike,É um jogo muito competitivo com muita ação e muitos mods. O atirador da velha escola.,1,1
10,Counter-Strike,bom jogo e mais trapaceiros,1,0
10,Counter-Strike,"Clássico do Counter-Strike. O melhor jogo em mais de 10 anos. Se você nunca experimentou isso, apenas compre.  100% recomendo.",1,1
10,Counter-Strike,"Jogo incrível, cheio de boas e antigas lembranças, jogo de 17 anos e ainda vivo &lt;3 Espero que esses velhos 1.6 dias possam voltar... :) #StillPlayinIt",1,1
10,Counter-Strike,♥♥♥♥nostálgico m8. Melhor som N/A. Melhor Graphix N/A. Nada melhor do que o bom e velho 1.6.   E eu sou um ex. Jogador 3D da equipe.,1,0
10,Counter-Strike,Você pode fazer coisas e atirar em cabeças!,1,1
10,Counter-Strike,"-Gosta de atirar em pessoas com armas da vida real com nomes diferentes? -Você já sonhou em matar terroristas e até mesmo ser um terrorista? -Adora jogar o mesmo mapa universal repetidamente só porque é o único mapa que você conhecerá? (*tosse* poeira2) -Você deseja trabalhar em equipe para cumprir objetivos? -Você sabe falar português-brasileiro e romeno? (Incrível porque muitos servidores têm jogadores brasileiros, romenos e muitos outros jogadores sul-americanos/europeus) -Adora nostalgia? -Gosta de se divertir? -Gostou de ganhar um jogo extra com bots de graça?  -Ama morrer aleatoriamente por causa de golpes na parede?  Ótimo, você veio ao jogo certo. Sério, apesar da comunidade norte-americana um pouco menor (que ainda é grande para o jogo antigo), é provavelmente um dos melhores jogos que já joguei, e só o tenho há cerca de um ano, e vou adicionar centenas de milhares de horas jogando isso. Eu nem tenho amigos de verdade que joguem comigo, mas ainda posso me divertir com este jogo. Desde os inúmeros padrões de recuo para lembrar de todas as armas, até a comunidade extremamente amigável (em sua maior parte) e a jogabilidade de todos esses mapas clássicos. Sim, claro que existem hackers, você verá alguns deles, mas eles não estragam o jogo. Ou o administrador do servidor pode simplesmente bani-los ou você pode simplesmente ir para um servidor diferente, não é uma quebra de jogo nem nada. E além disso, se você conseguir isso, você também ganha Counter-Strike: Condition Zero, que tem bots. Inferno, você pode até baixar o Zbots para 1.6, e ele aponta para você! Definitivamente pegue este jogo. Este jogo resiste ao teste do tempo.  10/10 Voltaria a lançar granadas parecidas com tijolos contra terroristas.",1,1
10,Counter-Strike,"Counter-Strike: Comecei a jogar CS quando percebi que bater punheta não é a única atividade que se pode fazer no computador.  Às vezes, os jogos mais simples como Counter-Strike são os que sobrevivem até hoje. A jogabilidade é muito simples: defenda-se como Contra-Terrorista, ataque como Terrorista para plantar a bomba ou salve os reféns como CT.  CS é um dos maiores e mais prejudicados jogos da história. É, na minha opinião, o melhor jogo que já teve uma mira.",1,1
10,Counter-Strike,"Se você não consegue obter o Counter-Strike: Global Offensive, este é um ótimo substituto para ele. Não é tão popular, mas ainda tem uma grande quantidade de jogadores. Alguns servidores podem estar em idiomas que você não entende, mas o jogo ainda é muito divertido e requer muita habilidade. Um dos melhores jogos de tiro em primeira pessoa, que ainda se mantém até hoje desde 1999. Embora os gráficos do jogo...não sejam realmente os melhores. Mesmo assim, você pode obter skins, texturas de mapas, etc. para apimentar um pouco os gráficos. Embora para mim os gráficos realmente não importem. Altamente recomendo este jogo. 9,5/10",1,1
10,Counter-Strike,"Jogo este jogo há 10 anos (7 ou 8 anos fora do Steam) e ainda me surpreende o fato de que as pessoas ainda o jogam.   Conheci um monte de pessoas incríveis, aprendi inglês mais do que a escola me ensinou, entrei e saí de uma grande comunidade de vez em quando; esse jogo tem um impacto enorme na minha vida, desde a personalidade até a forma como vejo o mundo (sem exagerar).  Algumas pessoas alegaram que dormiram com minha família, algumas alegaram que não são hackers (enquanto sua mira se move furiosamente, alegando que foi um terremoto), outras alegaram que poderiam jogar melhor se o ping fosse mais baixo e outras alegaram que rastrearam meu IP e estão a caminho de me matar. Que comunidade super amigável.  O melhor jogo fps multijogador da história da humanidade, nunca me deixa entediado com toneladas de mods feitos pelo usuário, e uma coisa que esse jogo nunca deixa de me surpreender é o fato de que este jogo tem um hitbox melhor do que CS:GO (venha até mim, CS:GO plebs) 1.6/Counter-Strike, seria rejeitado por um jogador jogando no terremoto novamente",1,1
10,Counter-Strike,"Jogo este jogo há 10 anos (7 ou 8 anos fora do Steam) e ainda me surpreende o fato de que as pessoas ainda o jogam.   Conheci um monte de pessoas incríveis, aprendi inglês mais do que a escola me ensinou, entrei e saí de uma grande comunidade de vez em quando; esse jogo tem um impacto enorme na minha vida, desde a personalidade até a forma como vejo o mundo (sem exagerar).  Algumas pessoas alegaram que dormiram com minha família, algumas alegaram que não são hackers (enquanto sua mira se move furiosamente, alegando que foi um terremoto), outras alegaram que poderiam jogar melhor se o ping fosse mais baixo e outras alegaram que rastrearam meu IP e estão a caminho de me matar. Que comunidade super amigável.  O melhor jogo fps multijogador da história da humanidade, nunca me deixa entediado com toneladas de mods feitos pelo usuário, e uma coisa que esse jogo nunca deixa de me surpreender é o fato de que este jogo tem um hitbox melhor do que CS:GO (venha até mim, CS:GO plebs) 1.6/Counter-Strike, seria rejeitado por um jogador jogando no terremoto novamente",1,1
10,Counter-Strike,"Nos últimos 16 anos, este maravilhoso jogo educativo ensinou outras línguas às crianças, que muitos homens estrangeiros fizeram sexo com a mãe e atiraram no buraco. Eu me pergunto por que fico em apuros quando me levanto durante a aula de inglês e grito 'Fire in The Hole!' e lançar aleatoriamente ♥♥♥♥ nas pessoas. Um dia, eu estava em espanhol e me assustei ao sonhar acordado com CS e disse à professora que dormi com a mãe dela em espanhol. Acontece que ela está morta. Este é o jogo que cunhou o termo “Sou autista e quero me matar”. 10/10 atiraria no buraco novamente.",1,1
10,Counter-Strike,"Counter-Strike é um videogame de tiro em primeira pessoa desenvolvido pela Valve Corporation. Foi inicialmente desenvolvido e lançado como uma modificação do Half-Life por Minh 'Gooseman' Le e Jess 'Cliffe' Cliffe em 1999, antes de Le e Cliffe serem contratados e a propriedade intelectual do jogo adquirida. Counter-Strike foi lançado pela primeira vez pela Valve na plataforma Microsoft Windows em 2000. O jogo mais tarde gerou uma franquia e é a primeira parcela da série Counter-Strike. Vários remakes e Ports of Counter-Strike foram lançados no console Xbox, bem como no OS X e Linux.   Situados em vários locais ao redor do mundo, os jogadores assumem o papel de membros de equipes de combate que incluem contra-terroristas e terroristas. Durante cada rodada de jogo, as duas equipes têm a tarefa de derrotar a outra atingindo os objetivos do mapa ou matando todos os combatentes inimigos. Cada jogador pode personalizar seu arsenal de armas e acessórios no início de cada partida, sendo o dinheiro ganho após o final de cada rodada.",1,1
10,Counter-Strike,"Obrigado, Valve, pela nossa infância feliz!",1,1
10,Counter-Strike,lenda no jogo FPS. a lenda ainda está viva. Este é o CS 1.6!!!,1,1
10,Counter-Strike,Tudo bem,1,1
10,Counter-Strike,"Jogo muito bom, o melhor contra-ataque até agora.",1,0
10,Counter-Strike,"Um clássico, às vezes ainda tocado massivamente em misteriosos cibercafés de alguns países.",1,0
10,Counter-Strike,"Não me importo com o que os outros dizem, mas CS 1.6 é o FPS nº 1 e nunca morrerá. :)",1,0
10,Counter-Strike,CONECTAR 91.211.116.28:27015,1,1
10,Counter-Strike,Jogado desde 1999,1,1
10,Counter-Strike,literalmente o melhor jogo fps multijogador que existe,1,0
10,Counter-Strike,"CS é rápido e intenso. este jogo não irá decepcionar. O fator de dependência “só mais uma rodada” é muito alto. Sou viciado desde 2007. Não tenho uma visão ♥♥♥♥ do que estou dizendo. Estou inventando isso ♥♥♥♥ enquanto vou. Compre, baixe, tanto faz; basta embarcar e se você gostar, você vai PRECISAR!  Vida de Counter-Strike 4.",1,0
10,Counter-Strike,,1,0
10,Counter-Strike,"Uma vez comprado, você está fodido. 10/10",1,1
10,Counter-Strike,Melhor que CoD. 10/10,1,1
10,Counter-Strike,o melhor jogo para RPG e era muito antigo e até agora é o jogo mais épico :D,1,0
10,Counter-Strike,"é um bom jogo quando você joga com seus amigos no mod multiplayer, mas eu não recomendo este jogo para o mod offline. Estas são algumas boas configurações para jogar melhor Escolha a alta resolução nas opções Obtenha fps altos digitando este cmds no console: fps_max 333 fps_modem 333 desenvolvedor 1 Counter-strike (CS) é um ótimo jogo para PC (s) baixo (s)",1,0
10,Counter-Strike,,1,0
10,Counter-Strike,É O MELHOR JOGO MULTIJOGADOR DE SEMPRE!!!  10/10,1,1
10,Counter-Strike,"O melhor jogo já feito, com Half Life em segundo. O pai dos atiradores competitivos. Estou feliz por voltar a jogar",1,1
10,Counter-Strike,"Jogue este jogo com habilidade, não há necessidade de comprar nada Não pague para ganhar Use estratégia e fps de jogo real com recuo Você precisa entender e praticar para se tornar profissional",1,0
10,Counter-Strike,Arruinou minha vida,1,0
10,Counter-Strike,"Uma vez aos 6 anos conheci esse jogo maravilhoso, ainda me lembro de jogar com um amigo :) Foi divertido. O jogo é 10/10",1,1
10,Counter-Strike,"Jogo multijogador viciante para mim há anos. Até o momento, o único jogo que gosto de jogar online com os amigos. Adoro!",1,0
10,Counter-Strike,#o melhor,1,1
10,Counter-Strike,Ótimo jogo :)),1,0
10,Counter-Strike,FODIDORES DO VAPOR DEIXEM-ME JOGAR CS,1,0
10,Counter-Strike,Jogue este jogo. É incrível.,1,0
10,Counter-Strike,"Counter Strike, um jogo que mudou a era do jogo de tiro em primeira pessoa desde que nasceu, feito em 1999, versão beta Lançado em 2000 'The Game' Lançado em 2002 *Eu acho* Eu pessoalmente acho que Counterstrike ou CS fez vapor o que é Dota 2 e vários outros estão lá. Este jogo foi classificado em primeiro lugar desde 2000 diante dos meus olhos. Classificado em 1º lugar por vários setores e um dos servidores de gravação mais on-line com mais servidores do que qualquer outro jogo, Game tracker.com não rs.",1,0
10,Counter-Strike,"Não tenho 12 anos, você é um idiota, tenho 13 anos. Meu pai trabalha para a Valve e se você ganhar, estou ligando para hacks e mandando uma mensagem para ele no meu Nokia para dizer a ele para banir seu computador da Internet, seu novato. minha mãe é dona da Microsoft, então vou quebrar seu Windows noob.  se você usar mac você precisa morrer.  esse jogo está ok",1,1
10,Counter-Strike,"A mãe de todos os jogos FPS! Embora alguns possam argumentar que este é um jogo desatualizado, ainda adoro ele. Você obtém aquela incrível liberdade de movimento que não consegue no CS:S (tanto) quanto no CS:GO. Além disso, este jogo funciona quase em todos os PCs, até mesmo em batatas com fios. Ele tem uma grande equipe de modding por trás dele (AMXX), que não é afiliada à Valve, mas mesmo assim torna o jogo 100x melhor e adiciona mods incríveis a ele.",1,0
10,Counter-Strike,O melhor jogo FPS da história!,1,0
10,Counter-Strike,"Mesmo que o novo CS tenha sido lançado, o antigo nunca envelhece.",1,0
10,Counter-Strike,"Então eu compro este jogo para me tornar bom no contra-ataque, mas não sou bom porque 1.6 é difícil, então compro o source para me tornar bom no contra-ataque, mas o source é difícil, então compro a ofensiva global para me tornar bom no contra-ataque, mas me torno prata 1 e percebo que o jogo não é difícil... a vida é difícil e um amigo uma vez me disse para kys (kappa sua alma) e eu acho que é uma ótima ideia! De qualquer forma, se você é bom no jogo de contra-ataque, é divertido se não desinstalar o jogo, porque se você é ruim no jogo, você é ruim. No geral, um ótimo jogo, mas também ruim. Sim, obrigado por ler!  Aliás, Paradise Hillz é feio ♥♥♥♥. Obrigado por ler!",1,1
10,Counter-Strike,"Um dos melhores jogos FPS de todos os tempos, tem cerca de 14 anos, mas ainda recebe atualizações. Obrigado válvula.",1,0
10,Counter-Strike,"Melhor jogo Esport do século 21.   Bom: -fácil de jogar -sem trapaceiros (talvez 10% se você jogar em pubs aleatórios), no CSGO 60% de trapaça. -melhor jogo para torneios como 5x5 -não é chato, você pode jogar de novo e de novo para melhorar suas habilidades Ruim: VALVE não suportava o jogo de ação/esport online número um antes de morrer havia muitos bugs 9.7/10 Recomendo!",1,1
10,Counter-Strike,"Banco de dados desde 2000, ainda funciona!",1,1
10,Counter-Strike,bom jogo... muito bom,1,1
10,Counter-Strike,"eu amo esse jogador, sou velho",1,0
10,Counter-Strike,"Jogo excelente, soberbo e babelicioso. Arruinei meu último ano do Jr. High e alguns dos meus anos do ensino médio, arruinaria novamente 10/10.  Excelente jogo. Arruino uns anos de escola, arruinaria de novo 10/10.  PS: Sinto falta do meu WON ID.",1,0
10,Counter-Strike,Copiaram o AK e outras coisas do CoD 4. Jogo ruim,1,1
10,Counter-Strike,Para mim é um dos melhores jogos da comunidade Steam :),1,1
10,Counter-Strike,este jogo paradisíaco,1,0
10,Counter-Strike,10/10,1,1
10,Counter-Strike,Velho e bom FPS.,1,1
10,Counter-Strike,Que grande jogo teve bons momentos com isso,1,1
10,Counter-Strike,É muito divertido.,1,0
10,Counter-Strike,"Pois é... o antigo Counter-Strike.... Todo mundo sabe o que é CS.. Counter-Strike - Minha avaliação - 9/10 Por que ou por que não jogar esse velho clássico?  Positivo: É um jogo lendário, e se você jogar jogos como CS:GO etc. você vai gostar, porque será lendário em sua biblioteca. Quase todo mundo jogou CS 1.6 'desde o início de sua carreira no cs: go' Counter-Strike 1.6 é a versão mais recente e melhor do jogo, e se você comprar CS, você pode jogá-lo, se você fizer o download, há alguma chance de você não poder jogar (Win 8 etc).  A maioria das lendas/profissionais de CS:GO jogaram CS 1.6, é como começar, e pode ser o seu começo!   Negativo: Não há mais torneios bons no CS 1.6 (No CS:GO há torneios como EMS, Dreamhack etc.) Gráfico + Jogabilidade - Gráfico é uma merda... mas ainda é melhor que WarZ:P Jogabilidade.... sim, agachar é uma merda, mirar é uma merda... você sabe... jogabilidade ruim, se você ver CS:GO, quando é tudo tão suave, você vai odiar CS 1.6... mas se você jogar CS 1.6 antes de CS:GO, é bom para você e você vão gostar (provavelmente :D) Então... minha opinião é: É um jogo lendário, todo mundo que gosta de FPS deve ter isso em sua:P biblioteca Steam. :)",1,0
10,Counter-Strike,"Counter-Strike é um jogo de ‘shooter’ bastante antigo, que foi desenvolvido em 1999, e desde 2000, apoiado pela Valve. Este jogo conquistou imediatamente milhões de jogadores em todo o mundo. O jogo é um confronto entre terroristas e contraterroristas, representando as forças do bem e do mal. Os objetivos dos lados opostos variam dependendo do mapa em que a batalha ocorre.  E aqui está o que penso... Este é o videogame mais divertido que já joguei desde 2007. Acho que joguei esse jogo há cerca de 2.000 horas, acho, joguei apenas a versão crackeada naquele dia... Finalmente comprei este jogo e realmente vale 10 dólares. Ainda jogo CS 1.6 porque tive uma infância incrível com ele! Com isso eu não quis dizer on-line ou com bots, mas tive muitas LAN-party no meu país e meus amigos ainda jogam, mas às vezes ainda há Lan-party no meu país ^^ O jogo ainda é divertido e nunca fica chato! Quero dizer, hoje em dia este jogo tem muitos modos de jogo que são ZM/ZE/CSDM/GUNGAME/FURIEN/SURF/DEATHRUN/BASEBUILDER/MIX/PCW/CM/AUTOMIX/BRUSH/ARUSH e mais e mais e mais... É simplesmente fantástico! :D 10/10 Recomendo!",1,0
10,Counter-Strike,Melhor jogo FPS de todos os tempos,1,0
10,Counter-Strike,"Velho, mas dourado.",1,0
10,Counter-Strike,O melhor jogo de todos os tempos.,1,0
10,Counter-Strike,O melhor jogo de todos os tempos.,1,0
10,Counter-Strike,O melhor jogo de todos,1,0
10,Counter-Strike,"Bem, apenas uma frase: é um vício para toda a vida.",1,0
10,Counter-Strike,Flashbang meu rosto,1,1
10,Counter-Strike,"Um dos melhores jogos multijogador clássicos de todos os tempos!  Melhor jogabilidade em jogos multiplayer que já vi.  A maioria das pessoas que jogam CS:GO nunca jogou CS 1.6, o que é um pouco triste. Nem um único jogo CS pode substituir o 1.6.  Por falar nisso. A maioria dos torneios de E-sport foram realizados no CS 1.6.  Então, desde que o CS:GO foi lançado, o CS 1.6 meio que perdeu vantagem. (Principalmente por causa dos anos que já tem.) Sentiremos sua falta 1.6 &lt;3 Obrigado por todo amor e diversão que vocês nos deram .. :( R.I.P. Remembrance of Counter-Strike 1.6: http://www.youtube.com/watch?v=nrUMZZiheLU",1,0
10,Counter-Strike,Melhor jogo do mundo! :-),1,0
10,Counter-Strike,tão velho! ainda é uma história melhor do que Crepúsculo.,1,1
10,Counter-Strike,O melhor de tudo.,1,1
10,Counter-Strike,como,1,1
10,Counter-Strike,"Este jogo é o Jogo do Milênio...É o único jogo jogado de 2000 até hoje. Todo PC é capaz de jogar este jogo, mesmo aquele que não teve o driver atualizado em 2003 (provavelmente). Então, sim, se você é um fã da velha escola, este jogo é para você.",1,0
10,Counter-Strike,O melhor jogo,1,0
10,Counter-Strike,,1,0
10,Counter-Strike,"este jogo é incrível, os gráficos não são importantes para um jogador;)",1,0
10,Counter-Strike,Bom jogo para jogar !!,1,0
10,Counter-Strike,"Ainda melhor que CSGO, CS é regra, é modificável gratuitamente, o que significa que você pode jogar online mesmo ou modificado. CSGO não pode jogar online se modificado, exceto mapa",1,1
10,Counter-Strike,Para sempre retrô! Atual!,1,0
10,Counter-Strike,"muito bom, bom jogo, tudo &lt;3",1,1
10,Counter-Strike,Belo jogo! ),1,1
10,Counter-Strike,,1,1
10,Counter-Strike,"Velho, mas ainda o melhor",1,1
10,Counter-Strike,"Velhos tempos ^^ Este jogo tem muitos trapaceiros, mas ainda é um bom e velho clássico.. Velho, mas dourado! :)",1,0
10,Counter-Strike,"o melhor atirador em primeira pessoa de todos os tempos, muito compatível, mas sinto que a válvula não suporta mais :(",1,0
10,Counter-Strike,"Então, para os caras que realmente jogam jogos multijogador, uma nota para todos os indianos, independentemente de serem pais ou jogadores.  http://www.hltv.org/?pageid=135&amp;userid=487400&amp;blogid=8331&amp;profile=1#r5441265 Acesse meu blog. e você mudará de ideia. Aposto que P.S: É longo, mas vale a pena gastar tempo :)",1,0
10,Counter-Strike,- Depois de todo esse tempo?  - Sempre. &lt;3,1,0
10,Counter-Strike,"Counter Strike 1.6 continua sendo um jogo da velha escola. É o jogo da nossa infância. Sem atualizações, sem novidades, ainda continua sendo nossa paixão.",1,0
10,Counter-Strike,será para sempre e sempre meu primeiro amor,1,0
10,Counter-Strike,"Basicamente, este jogo foi lançado no ano 2000 e ainda é um dos jogos mais jogados no Steam.  Então, claramente, deve ser bom porque muitos ainda estão jogando. Definitivamente, recomendo este jogo e se você não gosta de atirar em terroristas ou contra-terroristas, você sempre pode tentar diferentes modos de jogo, como modos de zumbi.  10/10",1,0
10,Counter-Strike,Um dos melhores jogos e também o meu favorito :),1,0
10,Counter-Strike,Feliz 15º aniversário para o melhor FPS,1,0
10,Counter-Strike,O melhor jogo de ação de todos os tempos,1,0
10,Counter-Strike,Mãe♥♥♥♥ing ♥♥♥♥♥♥♥t jogo,1,0
10,Counter-Strike,Eu gostei muito de jogar esse jogo :),1,0
10,Counter-Strike,o melhor jogo,1,0
10,Counter-Strike,É um antigo jogo Bat roubar jogando em todo o mundo .. :),1,0
10,Counter-Strike,"Sem dúvida, o GOAT.",1,1
